date,KORFBEV,KORWHLS,KORMCMP,KORELEC,KORCNST,KORMACH,KOROCOINF,KOEMPTOTO,KOHWRWEMP,KOWRCDURE,KOCONPRCF,KOEQUIPTE,KOWRCCNSE,KOIMPCONA
1989-12-08,-0.023566304,0.0,-0.054623706,-0.1,0.003925144,-0.1,,,,,,,,
1989-12-15,0.0156,0.0,-0.000371,0.0,0.0122,0.0,,,,,,,,
1989-12-22,0.073440909,0.0,0.029868677,0.0,0.001739106,0.0,,,,,,,,
1989-12-29,0.064613612,0.0,0.010936397,0.0,-0.00132351,0.0,,,,,,,,
1989-12-31,,,,,,,0.43763746,0.071898245,-0.442266985,,-0.082953136,,,
1990-01-05,0.065234176,0.0,0.033570465,0.0,0.079024886,0.0,,,,,,,,
1990-01-12,0.06131973,0.0,0.026586605,0.0,0.056737454,0.0,,,,,,,,
1990-01-19,-0.026509469,-0.1,-0.057445213,-0.1,-0.01435298,-0.1,,,,,,,,
1990-01-26,0.011231719,0.0,-0.00468376,0.0,0.050123637,0.0,,,,,,,,
1990-01-31,,,,,,,0.435730537,-0.920795105,-0.239577398,,2.270027735,,,
1990-02-02,0.014125011,0.0,-0.015286104,0.0,-0.010931164,0.0,,,,,,,,
1990-02-09,0.025767833,0.0,0.004182272,0.0,-0.019425842,0.0,,,,,,,,
1990-02-16,0.034838391,0.0,0.026460812,0.0,0.010038409,0.0,,,,,,,,
1990-02-23,0.021138598,0.0,0.011786055,0.0,-0.016453552,0.0,,,,,,,,
1990-02-28,,,,,,,0.865806274,0.72449037,-0.138011471,,0.62003164,,,2.549658276
1990-03-02,0.002308948,0.0,0.005360107,0.0,-0.015368366,0.0,,,,,,,,
1990-03-09,-0.032885814,0.0,-0.01506371,0.0,-0.02870545,0.0,,,,,,,,
1990-03-16,-0.042345155,0.0,-0.031510643,0.0,-0.034948436,0.0,,,,,,,,
1990-03-23,-0.035438705,0.0,-0.018699656,0.0,-0.024107704,0.0,,,,,,,,
1990-03-30,-0.0404,0.0,-0.003596117,0.0,-0.00012,0.1,,,,,,,,
1990-03-31,,,,,,,0.858374369,0.481319931,0.097489232,,1.042650804,,,10.01925939
1990-04-06,-0.038426392,0.0,-0.003338746,0.0,-0.006371172,0.1,,,,,,,,
1990-04-13,-0.020159831,0.0,-0.004726531,0.0,-0.009387329,0.0,,,,,,,,
1990-04-20,-0.051065853,-0.1,-0.075133349,-0.1,-0.078531426,0.0,,,,,,,,
1990-04-27,-0.095984591,-0.1,-0.114511487,-0.1,-0.142723385,-0.1,,,,,,,,
1990-04-30,,,,,,,0.851068967,0.077767822,0.061034123,,1.110828666,,,2.755777793
1990-05-04,-0.034733728,-0.1,-0.076489544,-0.1,-0.10555136,-0.1,,,,,,,,
1990-05-11,-0.096619995,-0.2,-0.117859556,-0.1,-0.126884246,-0.1,,,,,,,,
1990-05-18,-0.08153285,-0.1,-0.06500769,-0.1,-0.08463968,-0.1,,,,,,,,
1990-05-25,-0.014320901,0.0,0.018304751,0.0,0.01012191,0.0,,,,,,,,
1990-05-31,,,,,,,0.843886865,0.242329843,-0.639441211,,1.124635889,,,6.517020529
1990-06-01,-0.007106856,0.1,0.033102187,0.0,0.064358189,0.0,,,,,,,,
1990-06-08,-0.007500784,0.1,0.043825819,0.0,0.058606388,0.0,,,,,,,,
1990-06-15,-0.00662642,0.1,0.029866727,0.0,0.030889303,0.0,,,,,,,,
1990-06-22,-0.046069722,0.0,-0.014206127,0.0,-0.011524972,0.0,,,,,,,,
1990-06-29,-0.095393685,-0.1,-0.077558254,-0.1,-0.074589078,-0.1,,,,,,,,
1990-06-30,,,,,,,0.419287826,0.266733989,-0.32506548,,0.492931339,,,-9.508504147
1990-07-06,-0.076797879,-0.1,-0.090160692,-0.1,-0.107458546,-0.1,,,,,,,,
1990-07-13,-0.091608784,-0.1,-0.113080118,-0.1,-0.116716191,-0.1,,,,,,,,
1990-07-20,-0.06112306,0.0,-0.088272825,-0.1,-0.079068208,-0.1,,,,,,,,
1990-07-27,-0.058730286,0.0,-0.097978199,-0.1,-0.10231055,-0.1,,,,,,,,
1990-07-31,,,,,,,0.417537141,0.600481647,0.347766403,,0.284274646,,,6.088827144
1990-08-03,-0.040173591,0.0,-0.060949035,-0.1,-0.086992677,0.0,,,,,,,,
1990-08-10,-0.032914209,-0.1,-0.057725563,-0.1,-0.121417823,0.0,,,,,,,,
1990-08-17,-0.053987354,-0.1,-0.087230731,-0.1,-0.189989475,-0.1,,,,,,,,
1990-08-24,-0.064500426,-0.2,-0.114469676,-0.1,-0.257387493,-0.1,,,,,,,,
1990-08-31,-0.041020029,-0.1,-0.088099586,-0.1,-0.143078912,-0.1,1.242252,0.099684798,0.509262085,,0.41205312,,,8.942489032
1990-09-07,-0.052156123,-0.1,-0.084349497,-0.1,-0.099105623,-0.1,,,,,,,,
1990-09-14,-0.051824003,-0.1,-0.065837738,-0.1,-0.052548413,-0.1,,,,,,,,
1990-09-21,-0.058146997,0.0,-0.054316601,-0.1,0.002697945,-0.1,,,,,,,,
1990-09-28,-0.034059544,0.0,-0.015755574,0.0,0.017298363,0.0,,,,,,,,
1990-09-30,,,,,,,0.410678195,0.350117434,-1.00682126,,0.589367497,,,5.792074782
1990-10-05,-0.026885478,0.0,0.01064521,0.0,0.005904742,0.0,,,,,,,,
1990-10-12,0.012243444,0.0,0.040359468,0.1,0.056491421,0.0,,,,,,,,
1990-10-19,0.087851133,0.2,0.120245261,0.1,0.152721685,0.1,,,,,,,,
1990-10-26,0.125103946,0.2,0.157681185,0.2,0.203211174,0.2,,,,,,,,
1990-10-31,,,,,,,0.816331064,-0.091488856,0.508729889,,0.280648226,,,-15.56162793
1990-11-02,0.065034775,0.1,0.093238934,0.1,0.143711058,0.1,,,,,,,,
1990-11-09,0.02211997,0.1,0.033831936,0.1,0.085825649,0.1,,,,,,,,
1990-11-16,-0.013438998,0.0,-0.008557963,0.0,0.027507717,0.0,,,,,,,,
1990-11-23,-0.052758165,-0.1,-0.073857093,-0.1,-0.061344551,-0.1,,,,,,,,
1990-11-30,-0.040282931,0.0,-0.05331043,-0.1,-0.043539586,-0.1,0.809721023,0.340793104,-0.075197667,,0.101858934,,,14.19690506
1990-12-07,0.027377121,0.1,0.015187726,0.0,0.055359233,0.0,,,,,,,,
1990-12-14,0.030103649,0.1,0.01005934,0.0,0.027998549,0.0,,,,,,,,
1990-12-21,0.03316416,0.1,0.018205612,0.0,0.022789198,0.0,,,,,,,,
1990-12-28,0.037401506,0.0,0.020106867,0.0,0.014138276,0.0,,,,,,,,
1990-12-31,,,,,,,0.40241503,0.687138099,-0.078215733,,0.583683931,,,-5.515882484
1991-01-04,0.022773252,0.0,-0.020306516,0.0,-0.026839027,0.0,,,,,,,,
1991-01-11,-0.067899404,-0.1,-0.13029991,-0.2,-0.112735396,-0.1,,,,,,,,
1991-01-18,-0.030722533,-0.1,-0.072028808,-0.1,-0.03499793,-0.1,,,,,,,,
1991-01-25,-0.081159289,-0.1,-0.118573995,-0.1,-0.082654993,-0.1,,,,,,,,
1991-01-31,,,,,,,1.197619105,0.879904277,0.689718494,,2.128006199,,,0.788697225
1991-02-01,-0.081203186,-0.1,-0.10764236,-0.1,-0.069973051,-0.1,,,,,,,,
1991-02-08,-0.053710908,-0.1,-0.058459177,0.0,-0.015609097,0.0,,,,,,,,
1991-02-15,-0.018263193,0.0,-0.003147267,0.0,0.044725473,0.0,,,,,,,,
1991-02-22,0.019720007,0.1,0.062788455,0.1,0.121633597,0.1,,,,,,,,
1991-02-28,,,,,,,1.183445765,-0.416870369,-0.464479641,,1.328759708,,,-8.665161319
1991-03-01,0.052334602,0.1,0.095304854,0.1,0.145010555,0.1,,,,,,,,
1991-03-08,0.054125648,0.1,0.124430404,0.2,0.123404289,0.2,,,,,,,,
1991-03-15,0.071163376,0.1,0.1308001,0.2,0.085033898,0.2,,,,,,,,
1991-03-22,0.015595665,0.0,0.054518705,0.1,-0.02286759,0.1,,,,,,,,
1991-03-29,-0.01684221,-0.1,0.012020677,0.0,-0.075980802,0.1,,,,,,,,
1991-03-31,,,,,,,0.391389932,-1.421408401,-0.265738299,,1.214786562,,,10.04414574
1991-04-05,-0.027353053,0.0,-0.012504273,0.0,-0.0619519,0.0,,,,,,,,
1991-04-12,-0.049607341,-0.1,-0.048546839,0.0,-0.093219418,0.0,,,,,,,,
1991-04-19,-0.057026871,-0.1,-0.0583595,0.0,-0.092662859,0.0,,,,,,,,
1991-04-26,-0.040489634,0.0,-0.046733207,0.0,-0.064599286,0.0,,,,,,,,
1991-04-30,,,,,,,0.778214044,1.337197733,-0.094694672,,0.457776971,,,15.12292314
1991-05-03,-0.022312848,0.0,-0.020118155,0.0,-0.052090522,0.0,,,,,,,,
1991-05-10,-0.027501177,0.0,-0.034686627,0.0,-0.062768244,0.0,,,,,,,,
1991-05-17,-0.018845951,0.0,-0.008037515,0.0,-0.043049519,0.0,,,,,,,,
1991-05-24,-0.029049595,0.0,-0.0210034,0.0,-0.074708,0.0,,,,,,,,
1991-05-31,-0.046319264,0.0,-0.047892249,0.0,-0.079909392,0.0,0.772204609,0.103671253,-0.001216525,,0.288046287,,,4.529806254
1991-06-07,-0.063669471,-0.1,-0.056830605,0.0,-0.103141765,-0.1,,,,,,,,
1991-06-14,-0.035077319,0.0,-0.029726984,0.0,-0.081233875,0.0,,,,,,,,
1991-06-21,-0.017663543,-0.1,-0.035209813,0.0,-0.082935315,0.0,,,,,,,,
1991-06-28,0.008541624,0.0,-0.005405635,0.0,-0.033500425,0.0,,,,,,,,
1991-06-30,,,,,,,0.766287275,0.419803693,-0.223577386,,0.621268426,,,-15.22722303
1991-07-05,0.036234248,0.0,0.044970524,0.1,-0.048940082,0.1,,,,,,,,
1991-07-12,0.02394708,0.0,0.06827058,0.1,-0.050804667,0.1,,,,,,,,
1991-07-19,0.019753026,0.1,0.088167216,0.1,-0.010016885,0.1,,,,,,,,
1991-07-26,0.011771036,0.1,0.105911802,0.1,0.064182697,0.2,,,,,,,,
1991-07-31,,,,,,,0.380952842,0.27928685,-1.282870187,,0.641103941,,,3.795530024
1991-08-02,0.019322405,0.2,0.117885693,0.1,0.129191203,0.2,,,,,,,,
1991-08-09,0.031479719,0.2,0.079800886,0.1,0.191238486,0.1,,,,,,,,
1991-08-16,-0.012825082,0.1,0.015530728,0.0,0.088367613,0.0,,,,,,,,
1991-08-23,-0.037777348,0.0,-0.021274004,0.0,0.026607984,0.0,,,,,,,,
1991-08-30,-0.062170591,-0.1,-0.064543526,-0.1,-0.060764916,-0.1,,,,,,,,
1991-08-31,,,,,,,0.757579381,0.586238232,0.903043985,,0.824989947,,,2.51487478
1991-09-06,-0.092921904,-0.2,-0.095179745,-0.1,-0.14148155,-0.1,,,,,,,,
1991-09-13,-0.080676101,-0.1,-0.061767657,0.0,-0.114054527,0.0,,,,,,,,
1991-09-20,-0.040262598,0.0,-0.021617962,0.0,-0.048813311,0.0,,,,,,,,
1991-09-27,-0.027714819,0.0,-0.010075832,0.0,-0.044462652,0.0,,,,,,,,
1991-09-30,,,,,,,1.125715452,0.509583585,0.751478315,,0.538453835,,,1.930294262
1991-10-04,-0.028298708,0.0,0.029251367,0.0,0.013638308,0.0,,,,,,,,
1991-10-11,-0.039640031,0.0,0.004902561,0.0,0.006050535,0.0,,,,,,,,
1991-10-18,-0.055466204,0.0,-0.020202828,0.0,-0.001265509,0.0,,,,,,,,
1991-10-25,-0.0185,0.0,-0.019411795,-0.1,0.000494,0.0,,,,,,,,
1991-10-31,,,,,,,0.743497849,0.178065814,-0.007146638,,0.186610738,,,9.042846292
1991-11-01,0.001845334,-0.1,-0.050864559,-0.1,-0.054871656,-0.1,,,,,,,,
1991-11-08,0.087026906,-0.1,-0.029151973,-0.1,-0.06622146,-0.1,,,,,,,,
1991-11-15,0.098000498,0.0,-0.022540374,-0.1,-0.063416514,-0.1,,,,,,,,
1991-11-22,0.095851536,0.0,-0.032302093,-0.1,-0.087604874,-0.1,,,,,,,,
1991-11-29,0.055213746,0.0,-0.036276343,-0.1,-0.066242745,-0.1,,,,,,,,
1991-11-30,,,,,,,0.73801073,0.296496267,-0.372980974,,0.441809811,,,-3.764050804
1991-12-06,-0.006360096,-0.1,-0.067326026,-0.1,-0.096732703,-0.1,,,,,,,,
1991-12-13,-0.025882629,0.0,-0.048641676,0.0,-0.06747074,0.0,,,,,,,,
1991-12-20,-0.021766742,-0.1,-0.064758132,-0.1,-0.115279054,-0.1,,,,,,,,
1991-12-27,0.014127253,-0.1,-0.050695568,-0.1,-0.138305341,-0.1,,,,,,,,
1991-12-31,,,,,,,0.366972889,0.173636772,-0.072635819,,0.185442798,,,-4.370766272
1992-01-03,0.050480009,-0.1,-0.02246598,0.0,-0.0937727,0.0,,,,,,,,
1992-01-10,0.092928322,0.0,-0.039052882,0.0,-0.141675398,0.0,,,,,,,,
1992-01-17,0.173458348,0.0,-0.003935367,0.0,-0.137451016,0.0,,,,,,,,
1992-01-24,0.215257089,0.1,0.089839433,0.0,-0.001724732,0.0,,,,,,,,
1992-01-31,0.246181842,0.1,0.131536674,0.1,0.058462902,0.1,0.729930248,0.102646436,-0.748586331,,0.715360152,,,7.750271341
1992-02-07,0.220016569,0.1,0.162607635,0.1,0.124405195,0.1,,,,,,,,
1992-02-14,0.130312346,0.1,0.114328867,0.1,0.146128406,0.1,,,,,,,,
1992-02-21,0.030127444,0.0,0.023265326,0.0,0.06095489,0.0,,,,,,,,
1992-02-28,-0.001197796,-0.1,-0.055812136,-0.1,-0.040894294,-0.1,,,,,,,,
1992-02-29,,,,,,,0.0,0.105910037,0.417006338,,0.61891315,,,-24.69307623
1992-03-06,-0.026764923,-0.1,-0.084135356,-0.2,-0.071420224,-0.1,,,,,,,,
1992-03-13,-0.031210232,-0.2,-0.087818692,-0.2,-0.089489267,-0.2,,,,,,,,
1992-03-20,0.008500544,-0.1,-0.044247332,-0.1,-0.087995294,-0.1,,,,,,,,
1992-03-27,0.082196103,-0.1,-0.003670913,-0.1,-0.02123617,-0.1,,,,,,,,
1992-03-31,,,,,,,0.724640852,-0.039538563,-0.563056586,,1.045701732,,,24.70370124
1992-04-03,0.081855449,-0.1,-0.016147175,-0.1,-0.040477972,-0.1,,,,,,,,
1992-04-10,0.051349648,-0.1,-0.052226176,-0.1,-0.052139772,-0.1,,,,,,,,
1992-04-17,0.051336673,-0.1,-0.017309532,0.0,-0.01193984,0.0,,,,,,,,
1992-04-24,0.0391,0.0,-0.00092,0.0,0.0722,0.0,,,,,,,,
1992-04-30,,,,,,,0.36036075,-0.039606881,-0.573261176,,0.608726939,,,0.552976736
1992-05-01,-0.036021055,0.0,0.021840641,0.1,0.087312409,0.0,,,,,,,,
1992-05-08,-0.003564805,0.1,0.037262661,0.1,0.092547559,0.1,,,,,,,,
1992-05-15,0.066185752,0.0,0.031347386,0.0,0.058952956,0.0,,,,,,,,
1992-05-22,0.023019437,0.0,-0.022510901,0.0,0.020416225,-0.1,,,,,,,,
1992-05-29,0.007271975,-0.1,-0.062970153,-0.1,-0.038680933,-0.1,,,,,,,,
1992-05-31,,,,,,,0.359066813,-0.170720754,0.150473768,,0.605043863,,,-1.979353781
1992-06-05,-0.008355423,-0.1,-0.057616638,0.0,-0.050612185,-0.1,,,,,,,,
1992-06-12,-0.067538223,-0.1,-0.051437215,0.0,-0.038437746,-0.1,,,,,,,,
1992-06-19,-0.135436591,0.0,-0.065354065,0.0,-0.050065934,-0.1,,,,,,,,
1992-06-26,-0.153701859,0.0,-0.057309143,0.0,-0.078513831,-0.1,,,,,,,,
1992-06-30,,,,,,,0.714288751,0.109963233,0.072145574,,0.156267472,,,0.393988437
1992-07-03,-0.139078489,0.0,-0.056605444,0.0,-0.060363629,0.0,,,,,,,,
1992-07-10,-0.15741143,0.0,-0.094546781,-0.1,-0.0871797,-0.1,,,,,,,,
1992-07-17,-0.142054201,0.0,-0.104440889,-0.1,-0.086037894,-0.1,,,,,,,,
1992-07-24,-0.076872091,0.0,-0.051611959,0.0,-0.07205478,-0.1,,,,,,,,
1992-07-31,-0.079059402,0.0,-0.066825018,0.0,-0.086315328,-0.1,0.35524016,0.220248112,-0.617109001,,0.445137615,,,0.016027232
1992-08-07,-0.089174054,-0.1,-0.079848207,0.0,-0.130205393,-0.1,,,,,,,,
1992-08-14,-0.11066022,-0.1,-0.088344608,-0.1,-0.17135921,-0.2,,,,,,,,
1992-08-21,-0.163387015,-0.2,-0.142911903,-0.1,-0.220804768,-0.3,,,,,,,,
1992-08-28,-0.011973218,-0.1,-0.017057737,0.0,-0.039262953,-0.2,,,,,,,,
1992-08-31,,,,,,,0.353982671,0.13565617,-0.56109904,,0.15533122,,,-1.085786997
1992-09-04,0.041924068,0.0,0.050411856,0.0,0.032728423,0.0,,,,,,,,
1992-09-11,0.085898349,0.1,0.108524375,0.1,0.135391304,0.1,,,,,,,,
1992-09-18,0.136952377,0.1,0.133378132,0.1,0.168213929,0.1,,,,,,,,
1992-09-25,0.092785606,0.1,0.087693497,0.1,0.121327856,0.1,,,,,,,,
1992-09-30,,,,,,,0.0,-0.064152261,0.80136329,,0.35413937,,,-4.183029051
1992-10-02,-0.038563461,0.0,-0.021848566,0.0,-0.01778211,0.0,,,,,,,,
1992-10-09,-0.029763522,-0.1,-0.032050601,0.0,-0.039585647,-0.1,,,,,,,,
1992-10-16,0.010095346,-0.1,-0.024356987,0.0,-0.048098613,-0.1,,,,,,,,
1992-10-23,0.02984122,0.0,0.068841801,0.1,0.080970978,0.1,,,,,,,,
1992-10-30,0.057032234,0.1,0.117541849,0.1,0.132687307,0.1,,,,,,,,
1992-10-31,,,,,,,0.352734052,0.357278331,0.015350385,,-0.088417336,,,10.77898395
1992-11-06,0.075593863,0.1,0.120213114,0.1,0.236143153,0.1,,,,,,,,
1992-11-13,0.059247251,0.2,0.13052411,0.1,0.277065978,0.2,,,,,,,,
1992-11-20,0.012925143,0.1,0.059002766,0.0,0.197061309,0.0,,,,,,,,
1992-11-27,0.000988,0.1,0.027769413,0.0,0.195981299,0.0,,,,,,,,
1992-11-30,,,,,,,0.351494211,0.037594714,0.058739965,,-0.5099224,,,-15.13915386
1992-12-04,0.008852636,0.1,0.011444885,0.0,0.099713737,0.1,,,,,,,,
1992-12-11,-0.014043451,0.0,-0.003279804,0.0,0.072872712,0.0,,,,,,,,
1992-12-18,0.009696138,0.1,0.030615344,0.0,0.111207935,0.1,,,,,,,,
1992-12-25,0.063160281,0.1,0.080788174,0.1,0.152883588,0.2,,,,,,,,
1992-12-31,,,,,,,0.350263055,-0.410010783,-2.060535773,,0.244200366,,,11.81704132
1993-01-01,0.056942137,0.1,0.068516001,0.1,0.134212323,0.1,,,,,,,,
1993-01-08,0.108095847,0.2,0.120475534,0.1,0.174736437,0.2,,,,,,,,
1993-01-15,0.119542025,0.2,0.106155352,0.1,0.081613326,0.1,,,,,,,,
1993-01-22,0.098607537,0.1,0.090333046,0.1,0.063868932,0.1,,,,,,,,
1993-01-29,0.0769,0.0,0.046671426,0.1,-0.0005,0.1,,,,,,,,
1993-01-31,,,,,,,0.349040494,0.179245542,1.881311466,,0.773057411,,,-15.36938367
1993-02-05,0.071804187,0.0,0.014867346,0.0,-0.015062318,0.0,,,,,,,,
1993-02-12,0.0433,0.0,-0.006826228,0.0,0.000502,0.0,,,,,,,,
1993-02-19,0.005810115,-0.1,-0.057456816,-0.1,-0.036176526,-0.1,,,,,,,,
1993-02-26,-0.037714496,-0.1,-0.072716044,-0.1,-0.065560387,-0.1,,,,,,,,
1993-02-28,,,,,,,0.347826438,-0.38799087,0.27545276,,0.679752645,,,0.428501305
1993-03-05,-0.110163775,-0.1,-0.114627554,-0.1,-0.116652644,-0.1,,,,,,,,
1993-03-12,-0.111146708,-0.1,-0.100223831,-0.1,-0.065664857,-0.1,,,,,,,,
1993-03-19,-0.056169681,0.0,-0.016992585,0.0,-0.003574973,0.0,,,,,,,,
1993-03-26,-0.036701961,0.0,0.001891766,0.0,0.020174914,0.0,,,,,,,,
1993-03-31,,,,,,,0.346620798,0.131181043,0.467311303,,1.237935236,,,9.298856962
1993-04-02,0.016266828,0.1,0.086357624,0.1,0.083397667,0.1,,,,,,,,
1993-04-09,0.048153437,0.1,0.125423129,0.2,0.130711212,0.2,,,,,,,,
1993-04-16,0.030927881,0.1,0.115174799,0.1,0.037239497,0.1,,,,,,,,
1993-04-23,0.03293802,0.1,0.13132513,0.2,0.046308569,0.1,,,,,,,,
1993-04-30,0.055082134,0.1,0.101736531,0.1,0.025689308,0.1,0.345423487,-0.061463108,0.170383732,,0.58108417,,,6.123750732
1993-05-07,0.041494019,0.0,0.054354642,0.1,-0.023063241,0.1,,,,,,,,
1993-05-14,0.039813483,0.0,0.051139018,0.1,-0.00243806,0.1,,,,,,,,
1993-05-21,0.0484699,0.1,0.051749735,0.1,0.036571183,0.1,,,,,,,,
1993-05-28,0.043290992,0.1,0.050781505,0.0,0.035829299,0.1,,,,,,,,
1993-05-31,,,,,,,0.687287929,0.761460069,0.08631213,,0.342759547,,,-14.18561816
1993-06-04,0.051422042,0.1,0.087272619,0.1,0.108994177,0.1,,,,,,,,
1993-06-11,0.087974113,0.2,0.101356645,0.1,0.097698056,0.2,,,,,,,,
1993-06-18,0.099937187,0.1,0.079806568,0.1,0.063535473,0.1,,,,,,,,
1993-06-25,0.120085276,0.1,0.056548559,0.0,0.030078499,0.1,,,,,,,,
1993-06-30,,,,,,,1.022155407,0.219477881,-0.679227915,,0.490667651,,,9.78304707
1993-07-02,0.0798,0.0,0.015226619,0.0,0.000188,0.0,,,,,,,,
1993-07-09,0.085475678,0.0,0.02403433,0.0,0.040264068,0.0,,,,,,,,
1993-07-16,0.070235359,0.0,0.001048311,0.0,0.024167502,0.0,,,,,,,,
1993-07-23,0.020431263,0.0,-0.023977889,0.0,0.001964213,0.0,,,,,,,,
1993-07-30,0.013088007,0.0,-0.024711269,0.0,-0.010012811,0.0,,,,,,,,
1993-07-31,,,,,,,0.675678246,0.478143254,0.075717173,,-0.085160746,,,-0.055964902
1993-08-06,-0.028328983,0.0,-0.049097458,-0.1,-0.058757126,0.0,,,,,,,,
1993-08-13,-0.117245953,-0.1,-0.103219788,-0.1,-0.09784632,-0.1,,,,,,,,
1993-08-20,-0.112375187,-0.1,-0.051466082,0.0,-0.029083659,0.0,,,,,,,,
1993-08-27,-0.145232306,-0.1,-0.094468176,-0.1,-0.05350466,-0.1,,,,,,,,
1993-08-31,,,,,,,0.671143459,0.248230688,2.008315348,,0.318979537,,,7.338015245
1993-09-03,-0.138063885,-0.1,-0.089234912,-0.1,-0.055024819,-0.1,,,,,,,,
1993-09-10,-0.055784886,0.0,-0.026071347,0.0,-0.013743093,0.0,,,,,,,,
1993-09-17,-0.039793253,-0.1,-0.029754443,0.0,-0.050186743,0.0,,,,,,,,
1993-09-24,-0.003030747,0.0,0.004624901,0.0,-0.018743885,0.0,,,,,,,,
1993-09-30,,,,,,,0.666669136,0.470519135,-1.400771783,,0.48713429,,,4.395157736
1993-10-01,0.052050297,0.0,0.061431752,0.0,0.040232491,0.1,,,,,,,,
1993-10-08,0.062358352,0.0,0.049781889,0.0,0.031427233,0.0,,,,,,,,
1993-10-15,0.077825673,0.062409199,0.066246764,0.063311765,0.049454071,0.047996224,,,,,,,,
1993-10-22,0.113283824,0.047633797,0.065786387,0.069448925,0.044385785,0.035356686,,,,,,,,
1993-10-29,0.143285938,0.04678322,0.065122527,0.067557072,0.0251294,0.008689236,,,,,,,,
1993-10-31,,,,,,,0.662254076,-0.415164505,-1.250647495,,0.421674671,,,-3.518293189
1993-11-05,0.125942836,0.06320383,0.088937553,0.116640407,0.049522246,0.018999069,,,,,,,,
1993-11-12,0.146151989,0.105889985,0.11887596,0.14862046,0.086899478,0.06081248,,,,,,,,
1993-11-19,0.251344241,0.156777469,0.162284794,0.139141361,0.148692595,0.061677469,,,,,,,,
1993-11-26,0.13716101,0.097240708,0.096260037,0.085584714,0.082939957,0.048800795,,,,,,,,
1993-11-30,,,,,,,0.985229644,0.738297465,-0.047933792,,-0.168456557,,,3.30215612
1993-12-03,0.073421322,0.068402976,0.081697292,0.095795722,0.058140562,0.043483242,,,,,,,,
1993-12-10,0.053333056,0.072669537,0.105912365,0.129165174,0.049645787,0.065446553,,,,,,,,
1993-12-17,-0.02782919,-0.011355168,0.059926155,0.102273592,-0.038957785,-0.031633518,,,,,,,,
1993-12-24,-0.100968874,-0.01706782,0.050089868,0.075668337,0.011698897,-0.008136754,,,,,,,,
1993-12-31,-0.072794947,0.03916474,0.061158118,0.06320844,0.057359285,0.014046071,0.651468102,0.81561733,0.23413145,,0.567407217,,,-3.590041728
1994-01-07,0.002009668,0.100189342,0.066789991,0.042319648,0.080995087,0.055512522,,,,,,,,
1994-01-14,-0.012357088,0.055500945,0.030240238,-0.001198848,0.032967561,-0.010834635,,,,,,,,
1994-01-21,-0.053946738,0.117208865,0.003197975,-0.025915821,0.080937807,0.021203533,,,,,,,,
1994-01-28,0.013252305,0.129639482,0.045681125,0.059401623,0.112599811,-0.007627049,,,,,,,,
1994-01-31,,,,,,,0.969312921,0.580750798,-0.48656664,,1.290877805,,,-0.675391388
1994-02-04,0.02808429,0.104240544,0.055983483,0.047372037,0.124284332,-0.074046439,,,,,,,,
1994-02-11,-0.055258402,0.022457415,-0.016613034,-0.017900904,0.08697703,-0.104820837,,,,,,,,
1994-02-18,-0.009381218,0.001255251,0.002791974,0.020571185,0.049948894,-0.105775153,,,,,,,,
1994-02-25,-0.021355797,-0.067639068,-0.013501127,0.013192288,-0.01640637,-0.126769913,,,,,,,,
1994-02-28,,,,,,,0.641027836,0.819970355,0.026204299,,1.090433601,,,-13.48575567
1994-03-04,-0.079314312,-0.11891988,-0.068201679,-0.026871628,-0.08916574,-0.127257406,,,,,,,,
1994-03-11,-0.032424369,-0.105793463,-0.040686053,0.01908765,-0.085489562,-0.109059119,,,,,,,,
1994-03-18,0.025472597,-0.064197063,-0.023757385,0.008792641,-0.038896959,-0.022387426,,,,,,,,
1994-03-25,0.018800062,-0.046499362,-0.032359612,-0.014079009,-0.034801241,0.032094717,,,,,,,,
1994-03-31,,,,,,,0.318979537,-1.077535813,0.503886843,,0.876036977,,,30.86437503
1994-04-01,0.058453456,-0.036205593,-0.029513422,-0.034367901,-0.046168993,0.070190645,,,,,,,,
1994-04-08,0.059104578,-0.018874944,-0.016655541,-0.037511296,-0.014823483,0.058173576,,,,,,,,
1994-04-15,0.052335342,0.013558934,0.008983688,-0.007936372,-0.002294881,0.064346552,,,,,,,,
1994-04-22,0.025547636,0.001878607,0.00918432,0.014284482,0.007559535,-0.024270932,,,,,,,,
1994-04-29,0.042538776,-0.016723158,0.043512517,0.08189419,0.040269758,-0.065934839,,,,,,,,
1994-04-30,,,,,,,0.950878797,0.154081672,0.186912262,,0.141887122,,,-1.528214265
1994-05-06,0.026467321,0.035793187,0.085497867,0.161171144,0.068526502,-0.011988466,,,,,,,,
1994-05-13,0.015928949,0.050543736,0.097363973,0.18424485,0.097938956,0.083635185,,,,,,,,
1994-05-20,0.024522494,0.014843186,0.091834572,0.192318696,0.060527483,0.099409797,,,,,,,,
1994-05-27,0.05138826,0.039914896,0.096470337,0.159321265,0.047026639,0.153222837,,,,,,,,
1994-05-31,,,,,,,0.628932891,-0.272924161,-1.040539389,,0.080988059,,,3.883955045
1994-06-03,0.039047249,0.036069046,0.053480011,0.076476929,0.042192077,0.129779142,,,,,,,,
1994-06-10,0.056544946,-0.028567242,0.009242393,-0.0040263,0.004305755,0.057894747,,,,,,,,
1994-06-17,0.026627781,-0.048877429,-0.023252027,-0.039402977,-0.019752413,0.004197062,,,,,,,,
